"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000235939.2",5.47556277425461,0.0641389813099332,0.290109209163362,0.519875722182131,NA
"ENSG00000225830.16",1245.71049717293,0.179727647087466,0.186078208251567,0.225529417575675,0.412900481189253
"ENSG00000197444.10",250.875463826497,0.12261110814606,0.20997859007242,0.42749252096979,0.607151345862428
"ENSG00000229870.1",12.3971319923749,0.164516116633995,0.32008886129997,0.215356565651767,NA
"ENSG00000227345.9",1365.38603186562,0.000239600388621476,0.143788052569048,0.999985455881173,0.999985455881173
"ENSG00000230166.1",13.7698052582935,0.088813048687549,0.282048781728221,0.479198588528686,NA
"ENSG00000204152.14",215.211923555835,-0.12558218732078,0.186135228959269,0.394798279182218,0.579168784958816
"ENSG00000178440.9",28.4121004891897,-0.129238564585916,0.292231227554831,0.337437640805246,0.525127447780991
"ENSG00000288603.1",12.3429857897254,-0.0301108111197867,0.276184211571159,0.785017237164289,NA
"ENSG00000285803.2",52.1178745416734,-0.0130231768633536,0.238782636186028,0.927270066664779,0.959410723471467
"ENSG00000222108.1",24.9342971348006,-0.655076080081692,0.617587284161267,0.0171190999131297,0.0955696530164353
"ENSG00000204149.16",58.1722752917286,-0.0632856573645222,0.23591048190267,0.670262359479919,0.794436871799685
"ENSG00000290956.2",13.2343312303985,0.0354316206158322,0.26223133669149,0.787474209850258,NA
"ENSG00000235618.9",0.83963867146302,-0.0421939783132423,0.301890618727429,0.283622188612401,NA
"ENSG00000099290.17",1386.43342910446,-0.164429406000094,0.180967608184509,0.259800307145233,0.448814226067999
"ENSG00000188611.17",59.7252494223346,0.4007814722218,0.340108549244525,0.0489085815493208,0.169031239416786
"ENSG00000225137.1",18.2105389813956,0.128520491799312,0.285903312188506,0.357702974660391,NA
"ENSG00000198964.14",1377.96328987282,0.166258681533952,0.191077322199542,0.270201650060994,0.459672644078098
"ENSG00000286401.2",33.6155917585738,0.108885294597846,0.254401109243321,0.469714755315741,0.642856215939146
"ENSG00000279863.1",33.2431386899647,-0.00567765987856846,0.245494857850768,0.970211569873201,0.984851058147901
"ENSG00000225303.2",6.80465919382874,-0.00898180259901166,0.282591388550202,0.924249002111277,NA
"ENSG00000238523.1",1.04430116138135,-0.0661782618599005,0.30900790665433,0.101352868181442,NA
"ENSG00000226200.8",58.6750527300393,0.223729557785969,0.246128668917466,0.184016033590234,0.364556615253812
"ENSG00000303532.1",1.32032105384228,-0.0410951829749157,0.299534177719857,0.435656824375506,NA
"ENSG00000293353.1",31.8242086909003,0.39001522193286,0.393076087271237,0.0555700647157611,0.181583456581196
"ENSG00000306571.1",2.18529459866233,-0.045755545733489,0.2987243332938,0.449198881102373,NA
"ENSG00000213667.3",0.885966858802374,-0.0249999829643304,0.299215286957338,0.514265189895814,NA
"ENSG00000287221.1",3.16808879980015,-0.0194894899824613,0.292604512406572,0.77553633616171,NA
"ENSG00000204147.11",382.371405500289,0.417712553301156,0.262525378944875,0.0274452715579487,0.124566254032117
"ENSG00000148584.16",19.2274456190149,0.117094003138869,0.283050094304358,0.393570341897046,NA
"ENSG00000229711.1",1.95625826810585,-0.047455510369858,0.299990141982865,0.408506681404192,NA
"ENSG00000185532.20",17.7860454786012,0.249871523312809,0.357029397945366,0.124757702859461,NA
"ENSG00000289270.1",0.927440733958867,0.0191215762022772,0.298106445527555,0.649089850220067,NA
"ENSG00000177613.9",697.008811904341,0.25865097085357,0.204943987281591,0.103858153711786,0.258063963223933
"ENSG00000236671.10",43.0680728173076,0.196668009903344,0.255910003492748,0.235249654247969,0.424258299642652
"ENSG00000107984.10",3459.86691140132,0.589111281598592,0.301785607371919,0.00712423577610245,0.0581380423639443
"ENSG00000213657.3",8.8062327034431,0.0853816722131086,0.281614133200682,0.494264061788253,NA
"ENSG00000299824.1",3.3474470305426,0.121657611380303,0.321343062947431,0.173426354574927,NA
"ENSG00000227972.1",1.22150743845198,0.0422024333399186,0.301204815376148,0.342182219651471,NA
"ENSG00000231131.11",32.9190385120862,0.604970945146373,0.404193306157072,0.0141606348681149,0.0861891101558795
"ENSG00000296101.1",3.82610516642769,0.137842784029844,0.327301257795714,0.161926567514738,NA
"ENSG00000285958.2",1.35697063649595,-0.00140774831414965,0.297792567412103,0.981971079963135,NA
"ENSG00000227121.3",43.7270768796228,0.511133004998779,0.384669647205971,0.0247349726461376,0.117903588720109
"ENSG00000122952.17",127.238183479893,-0.366089334883837,0.228131758840982,0.0346324286310542,0.14123261181997
"ENSG00000287016.2",2.51591698654138,-0.000976003021230573,0.28999846862797,0.987803712919031,NA
"ENSG00000293985.1",1.20326001487528,0.0500467398046272,0.302156032820075,0.321817011200645,NA
"ENSG00000223841.1",1.21008020630699,0.0518600730057735,0.304488874615988,0.24501372698685,NA
"ENSG00000270192.1",1.11434877395112,0.020578118980025,0.300107280762506,0.71574301613142,NA
"ENSG00000305926.1",1.29729629866138,-0.0176229302162762,0.298471544225368,0.664791629505733,NA
"ENSG00000151151.6",1070.22230126035,0.27688143138985,0.264642927544486,0.116800454711713,0.275991273371623
"ENSG00000180221.6",8.78583462857137,-0.105370159772094,0.301258956719784,0.333526344548479,NA
"ENSG00000122873.12",881.618397695334,0.342154780258566,0.309723442769322,0.0730726715501856,0.211459722063031
"ENSG00000072401.15",1048.86992363496,0.328569714348543,0.28765142936132,0.0775043955579411,0.219170162876051
"ENSG00000108064.11",1063.57395969228,0.108460725976557,0.186240553363276,0.463597141597128,0.638135364041723
"ENSG00000293977.1",1.88783352569639,0.066867224271924,0.303254744982778,0.31627636250577,NA
"ENSG00000122870.12",13364.9918709201,0.188982047114335,0.16660081023055,0.180011351774402,0.359282048110495
"ENSG00000183055.5",142.240251762981,0.101776333117023,0.228333798325653,0.510137360511558,0.674862257919743
"ENSG00000301981.1",51.9578212483149,1.384479594656,0.357959967526222,6.80505148996533e-06,0.000574922423261017
"ENSG00000252076.1",1.24004539859723,0.0136466119261705,0.296662511136238,0.771384478483583,NA
"ENSG00000237949.4",5.88722373237925,0.0224299659643381,0.284799573359686,0.811147168271667,NA
"ENSG00000308499.1",2.61587018918259,-0.0446187134705746,0.295991778252647,0.52688520102127,NA
"ENSG00000165443.12",12.0265377391786,0.182043130788756,0.333900236358216,0.173891827121915,NA
"ENSG00000148541.13",7.20309704446752,0.171881059777817,0.344148811403771,0.131453064039856,NA
"ENSG00000235140.3",1.08784501730497,0.00926835711486878,0.296973960922639,0.836526774422281,NA
"ENSG00000165449.12",80.1737442088958,0.0300086626711651,0.2391939753837,0.839053603800281,0.906851319074816
"ENSG00000108091.11",4790.09765180827,0.0608403568762645,0.180486234575584,0.674413152408414,0.796845611166594
"ENSG00000232682.3",7.78528347128129,0.117807538674201,0.307542783499573,0.283904670365017,NA
"ENSG00000151150.22",896.281129808131,0.263333635196962,0.184703143321839,0.0798696154928094,0.222941377699116
"ENSG00000308015.1",3.29710521407244,-0.0237019024771022,0.291297224955174,0.750868869313525,NA
"ENSG00000300953.1",5.2525281460803,-0.00540159131924387,0.28094886652319,0.954763674717506,NA
"ENSG00000302106.1",14.8252679549627,0.151088191814546,0.318565415698059,0.222555025720388,NA
"ENSG00000122872.8",6.13764570621264,1.7753016911311,1.5047766076436,0.00548773688339269,NA
"ENSG00000254271.1",1.66892084254859,-0.00494804038976376,0.294588495833227,0.93188809484301,NA
"ENSG00000170312.17",892.999016880487,0.274506849824185,0.279178110865219,0.130175064755399,0.29489140395524
"ENSG00000072422.17",381.417085825158,0.20066026778168,0.232287898810925,0.222091830688662,0.409210186652546
"ENSG00000289989.2",3.80751231644357,-0.0367743705383172,0.290198461149828,0.658958855097748,NA
"ENSG00000183346.9",2.99667188299268,0.141156725397225,0.341144666176879,0.0622694470325724,NA
"ENSG00000233643.3",1.38502097318889,0.021509277282742,0.296372372377385,0.692733793772625,NA
"ENSG00000307565.1",3.72013892882907,-0.026462758513265,0.290465745335639,0.737025392562738,NA
"ENSG00000150347.17",2335.462514507,-0.100459926764143,0.180799595508072,0.48925677419193,0.658695395832819
"ENSG00000307546.1",21.2378120230241,0.139363664743354,0.284345375400287,0.33749588073083,0.525172517798985
"ENSG00000182010.11",294.003494678645,0.499766182409278,0.281463094349913,0.0137649344199264,0.0847294539087919
"ENSG00000294672.1",6.66210367627499,0.0202588894360237,0.281836354658764,0.840625658406517,NA
"ENSG00000234756.1",1.92296189467879,-0.0334880233240523,0.297129109763633,0.559140312153239,NA
"ENSG00000288011.1",0.981983956100073,0.0275403151223931,0.297826927399421,0.577899459002543,NA
"ENSG00000138311.18",52.0850205419275,0.264133143587512,0.311318066506379,0.134396818798566,0.300283475185586
"ENSG00000238280.3",0.805437639753967,-0.000123834840336907,0.297508674154819,0.998752253274506,NA
"ENSG00000181915.6",902.73294823629,0.215583393679118,0.231428663296939,0.191439704532715,0.373813845003626
"ENSG00000122877.18",8.6937626710964,-0.0390715332077735,0.273613117605135,0.733319409305167,NA
"ENSG00000148572.16",770.88423299213,0.0853376787664665,0.204295250141384,0.577766852567123,0.727818248085995
"ENSG00000171988.20",3515.20829637797,0.514491968466223,0.187996941274172,0.00135340930036045,0.0198860585171872
"ENSG00000234369.1",24.3686136889559,0.0197292692302335,0.254995555366057,0.88538163044983,0.936377257891747
"ENSG00000270421.1",18.0605885356327,-0.0204717819276141,0.267686360498179,0.866961955820578,NA
"ENSG00000221063.3",19.6524556293342,0.244899249221102,0.353397657551222,0.129421132441123,NA
"ENSG00000235816.3",17.8763616933921,0.0567674853960408,0.27959367551991,0.619063827668268,NA
"ENSG00000293932.1",14.6370383255668,-0.0717566445636212,0.273879169423043,0.572409540579836,NA
"ENSG00000272767.2",38.1773056886339,-0.201278286436437,0.28699439112121,0.217503710804932,0.404202658589729
"ENSG00000224412.1",15.9773921494746,-0.18877406027153,0.347441690761314,0.138855082421445,NA
"ENSG00000165476.14",3843.71538339093,0.244701621085122,0.249231382104823,0.161978867076968,0.337381419785792
"ENSG00000307521.1",2.13269545439052,0.0662649316691458,0.302746636666079,0.329077598944516,NA
"ENSG00000286373.2",1.76813378404159,-0.0213014456078477,0.293777039128907,0.739428105858502,NA
"ENSG00000228566.3",0.885457516164353,-0.0466800631428313,0.303632627585748,0.182349918014475,NA
"ENSG00000213609.3",8.68523661548263,0.46143891408848,0.753917838005226,0.0242632221157406,NA
"ENSG00000235489.4",2.14459130735737,-0.0145754913931428,0.291869696631071,0.832050237151532,NA
"ENSG00000293732.1",0.8020803235595,0.0414516893421893,0.30331669454179,0.218273113028326,NA
"ENSG00000228065.14",279.519398984566,0.41673172698253,0.220685711359717,0.0162358690525542,0.0932360207327892
"ENSG00000294264.1",8.12298192993383,0.0675378262345409,0.286876649569439,0.531115262128736,NA
"ENSG00000183230.18",2.23845123399592,-0.0911574740913606,0.314283645732332,0.144299858565827,NA
"ENSG00000108176.15",14.1677788628068,0.15173231898001,0.295979377843546,0.289192197423026,NA
"ENSG00000272892.2",3.54093836687202,0.0129567339495403,0.286675636193569,0.88388452001135,NA
"ENSG00000096717.12",653.679822488849,-0.217684135591847,0.184351113560203,0.143386396596625,0.313266966596061
"ENSG00000148634.16",3209.60330652799,0.292627821108771,0.179591641714171,0.0486533851302713,0.16858365524286
"ENSG00000226318.1",92.8811442554065,0.105090476173741,0.261467052394528,0.470424378220834,0.643287495017695
"ENSG00000266467.2",14.2922128335063,-0.363823472682305,0.597938844997358,0.0274693629939257,NA
"ENSG00000236375.3",25.6843139805157,-0.0456885106401185,0.264508491204825,0.726123793524132,0.832714179684313
"ENSG00000307702.1",26.1824271320481,0.154497746791222,0.269698623651745,0.320801743124881,0.510397451342114
"ENSG00000138347.17",5.28502667971875,0.0910785156104358,0.303987174260747,0.320066414530232,NA
"ENSG00000179774.9",3.35608965073518,0.190853408024042,0.377094523913804,0.0477608945896732,NA
"ENSG00000234102.1",1.36901266943811,0.026136571003963,0.296491366070893,0.638073630212121,NA
"ENSG00000108187.16",173.748428163055,0.0562328130708492,0.186771794936564,0.703428620462077,0.818248973101704
"ENSG00000096746.18",815.401136244158,-0.068868931681535,0.171410071058268,0.622670924473866,0.76107995722574
"ENSG00000204130.14",823.934850985553,0.240728500107812,0.189255759181785,0.111359814577765,0.268151563173765
"ENSG00000138346.16",390.382152369806,0.476409957203462,0.246674080602236,0.0113773372944427,0.0764349953490793
"ENSG00000234806.1",1.71060486245751,-0.0370787483992533,0.297862270930549,0.517913778408999,NA
"ENSG00000199638.1",1.86538124548057,-0.0987038977490576,0.319849750598819,0.0649917037050669,NA
"ENSG00000122912.15",1143.60550383903,0.366414056578372,0.231083449112899,0.0360721563961985,0.143815574411783
"ENSG00000226493.1",14.704136311583,-0.00855129125737084,0.266439476829308,0.944795697441283,NA
"ENSG00000207438.1",3.36111483317341,0.00988958834925665,0.291884767280293,0.88858096730447,NA
"ENSG00000214881.4",0.888177892281471,0.0495456644464285,0.303357219800978,0.245579281088957,NA
"ENSG00000138336.9",168.640475627332,0.389742078013935,0.222169880234042,0.0238298368158447,0.115398429526406
"ENSG00000213025.2",1.21578099408746,0.000868791100264843,0.295017924390024,0.988459859868755,NA
"ENSG00000227583.1",1.94762775505393,0.0174508974707004,0.294639003551996,0.767034639866779,NA
"ENSG00000260400.1",19.3433840568008,0.123483537545373,0.28610007649655,0.369493007308531,NA
"ENSG00000060339.14",2297.83033825102,0.310880744892789,0.169699604478732,0.0304257589400611,0.131559676796039
"ENSG00000195401.2",7.30172995269715,-0.202009629325565,0.361147971405224,0.114065178388386,NA
"ENSG00000221184.1",40.7587737348651,0.0979758275561543,0.24591653123757,0.517398934906492,0.68069419799162
"ENSG00000165730.16",8.42273682818689,-0.0288855709116404,0.275620754247161,0.795470622820362,NA
"ENSG00000307488.1",0.853332969099717,-0.0371248317078313,0.301369031585205,0.314531219429719,NA
"ENSG00000107625.14",1254.99398076144,0.0882041496297863,0.176469240701914,0.527227929695738,0.688131958424917
"ENSG00000206855.1",2.20651909133569,0.0245787325088015,0.296002574949888,0.661207466798121,NA
"ENSG00000165732.14",5999.84821164708,-0.0744655626350323,0.164056494500927,0.586131436938987,0.733103659743018
"ENSG00000198954.9",1740.38399736543,0.34044937843557,0.274609699739661,0.0663482574961017,0.200348815179978
"ENSG00000214875.2",8.12731645209943,0.0759023187928913,0.290341196946665,0.47417936686791,NA
"ENSG00000229001.1",1.13146827149348,0.000582678699858303,0.296530941912369,0.988431749376318,NA
"ENSG00000122862.6",277.774671032292,0.488193445361858,0.417389458856516,0.030846326259613,0.132338311502924
"ENSG00000122958.15",2550.46512984998,0.0450153926361056,0.181048025532374,0.741311038980834,0.843925876250268
"ENSG00000233163.1",6.7130928313662,-0.0567672200860595,0.29079198285754,0.54078924630602,NA
"ENSG00000156502.14",558.631282629451,-0.0543681428727919,0.176321640398349,0.701527489489392,0.816726071199534
"ENSG00000229261.1",67.0838215187902,0.171689710566686,0.244159289886673,0.290077891510199,0.480544196149663
"ENSG00000156510.13",1662.30939812587,-0.495057982470906,0.29148396891758,0.0158538185001609,0.0916140278470959
"ENSG00000231748.1",11.5567495784447,0.0224647808272401,0.27220232308925,0.848145597500699,NA
"ENSG00000156515.25",1177.49360755232,-1.07128260451896,0.437336679490351,0.000803215211492491,0.0140394270808694
"ENSG00000075073.16",8.90161257384946,0.0277017617049301,0.277360929697363,0.799287192145341,NA
"ENSG00000299486.1",0.894911561626341,-0.0550156556238456,0.305710913752364,0.179459831802558,NA
"ENSG00000099282.10",384.52187509156,-0.319609207849275,0.199771293725592,0.0445745394694858,0.161004714220157
"ENSG00000287306.1",19.8158191824208,0.0501470465589264,0.271615568671949,0.68425433520842,NA
"ENSG00000233197.1",3.62967580262747,-0.0826042290036506,0.30528080952788,0.296619204421704,NA
"ENSG00000308443.1",2.90209647333292,-0.0954396323487105,0.312953712817995,0.192678347295629,NA
"ENSG00000171224.9",40.5739223692648,0.113665916756297,0.245436987638381,0.45939348038651,0.63443187377081
"ENSG00000289193.3",2.85782612236521,-0.0110450871782491,0.289792524674232,0.883881260875294,NA
"ENSG00000197467.17",194.693653747197,-0.354770313283257,0.273144764034753,0.0562838611349988,0.182825718431451
"ENSG00000224222.3",2.72588665708197,-0.108372642584572,0.318865259669501,0.154228735218675,NA
"ENSG00000099284.15",640.069111744375,-0.427266574192216,0.223967723530715,0.0146802022422449,0.0880076161828698
"ENSG00000042286.15",342.433381463258,-0.337730663825663,0.208697293037772,0.0391966867359082,0.150325202048746
"ENSG00000156521.14",990.4260775403,0.141796518099419,0.198024973040753,0.355573144867878,0.54284751889481
"ENSG00000295131.1",5.64032735970555,-0.0548589951973303,0.292026481414136,0.542245243853728,NA
"ENSG00000079332.16",4302.76150605721,0.447489642108412,0.297870769664553,0.0269712062352719,0.123639350129786
"ENSG00000229097.1",75.2207401912845,0.156410650916891,0.261962569940833,0.326023556156706,0.515186725996198
"ENSG00000232142.1",6.98455445029256,-0.138403304399356,0.314042211417327,0.241710021400422,NA
"ENSG00000180817.12",5554.05370733361,0.438882002151313,0.350001594221236,0.0373753994580783,0.146607180695532
"ENSG00000148734.8",3.00890984226087,-0.0518078720391901,0.296833537338379,0.477795874175589,NA
"ENSG00000172731.15",639.528127617534,0.401216412636903,0.308371795864871,0.0439944271656652,0.159807217511247
"ENSG00000224725.3",0.882278208223148,0.0234894166024731,0.299197286675729,0.543167284312104,NA
"ENSG00000148730.7",3508.90314062181,0.115653749463264,0.211505114003301,0.461666912117649,0.636602045099498
"ENSG00000156574.10",6.50549294157072,0.0444221295755711,0.289767659555826,0.614567823947676,NA
"ENSG00000280401.1",2.59881871480566,0.00841887913508116,0.291302688467398,0.910848695045737,NA
"ENSG00000107719.10",572.292987246797,-0.153067513399336,0.183030412310398,0.296624650424897,0.487434315986074
"ENSG00000230661.1",9.26238965981017,-0.185121886016652,0.360212789310304,0.0909770764120571,NA
"ENSG00000180644.8",1.78052283958423,-0.00346451720647237,0.294588530620041,0.94770725382822,NA
"ENSG00000138316.11",3241.13159489293,-0.226833165491503,0.253107494435035,0.178186287237082,0.356949679938747
"ENSG00000166220.14",8.63379152415474,-1.99075850506716,0.862186580061207,0.00101452559531213,NA
"ENSG00000166224.19",6749.26902981941,0.0595893942968019,0.1985158787105,0.69186583478766,0.809048665401021
"ENSG00000166228.9",1553.07969220775,0.135630487661066,0.188071319287691,0.363473133145509,0.55065104373573
"ENSG00000107731.12",786.854235614149,-1.06866719212156,0.232759935819335,3.42214924881136e-07,8.8220358781387e-05
"ENSG00000237512.8",27.9654698185312,-0.149905967119618,0.265354508758884,0.335248545488022,0.523218755800805
"ENSG00000307435.1",9.25862795418813,-0.266718841496446,0.429703989027461,0.059856927879733,NA
"ENSG00000198246.10",41.7325226403399,-0.689564790452434,0.393136748829952,0.00728945097039311,0.0589723132624089
"ENSG00000289607.3",2.73089702789253,-0.0570969552763269,0.298097940621069,0.439686948033549,NA
"ENSG00000279406.1",1.54591935890967,-0.0220682335057983,0.295798994259681,0.694180709343009,NA
"ENSG00000107736.22",18.8558910248703,-0.433283742690617,0.505064768196314,0.040962169796422,NA
"ENSG00000107738.20",134.163663712776,0.170431092332361,0.20521920155804,0.272046251711456,0.461695751211747
"ENSG00000197746.15",24146.3141848275,0.114306450424639,0.176833322738565,0.443977387179726,0.621235852550335
"ENSG00000309502.1",4.3291223603736,0.0282005945951293,0.289480071374381,0.730041176947734,NA
"ENSG00000238446.1",5.12745159020331,-0.0816142252186093,0.30030151093686,0.366991021794022,NA
"ENSG00000230526.2",1.3177135400393,0.0696200500763668,0.308753535148628,0.118492965143277,NA
"ENSG00000289592.3",0.890569917606078,0.0186775870504637,0.298297259101807,0.654302035451416,NA
"ENSG00000122863.6",3004.01501754106,-0.399840816415579,0.187855540694827,0.0102046679335235,0.0719784226203741
"ENSG00000107742.14",171.126753417447,0.314159915414992,0.264287121733221,0.0815903353094864,0.22543556334859
"ENSG00000138303.19",1261.67236504139,0.571534564546922,0.334794257713744,0.0115965451888417,0.0772112958620094
"ENSG00000200294.1",3.57824543675234,-0.116166245759727,0.324873412823414,0.106113001038305,NA
"ENSG00000226701.1",7.31010465297107,-0.248287677062858,0.41306969142194,0.0643673628201675,NA
"ENSG00000166295.9",1138.44048204192,-0.264119144889542,0.18406665293342,0.0776554351897938,0.219365821074052
"ENSG00000200170.1",26.2621530593499,-0.19789808158477,0.300031847311415,0.213705852379779,0.399837475136758
"ENSG00000296811.1",7.70961089397298,1.51022610747965,0.955343807405142,0.00386844999304868,NA
"ENSG00000289506.3",55.3184997923299,0.180200714395243,0.25290940003632,0.27033838146484,0.459713646979032
"ENSG00000168209.6",5606.45426338367,-0.213679793491628,0.199442138728483,0.163320278968697,0.338808744201444
"ENSG00000297806.1",1.41129684789808,0.0258438213180506,0.295201227850096,0.677829584795002,NA
"ENSG00000148719.16",1040.69514679365,-0.347558625227912,0.160882201605159,0.0122913912713061,0.0797074060858341
"ENSG00000107745.20",1217.32202536574,0.170344107038943,0.171322244647779,0.230643977614318,0.418985317649182
"ENSG00000202513.1",2.24391692826349,-0.0602666854243244,0.30292584015485,0.317015747287851,NA
"ENSG00000282915.1",9.09507351115981,-0.1576769311571,0.339652224506987,0.124372307769578,NA
"ENSG00000276531.1",7.38985306630059,-0.010442825064553,0.284066813320458,0.909873416640676,NA
"ENSG00000226163.1",5.46541258031624,0.107553174528836,0.310511812504108,0.257072567943881,NA
"ENSG00000230609.1",0.96915962429782,0.0175229618636023,0.298004046331224,0.686042502666307,NA
"ENSG00000272536.2",1.32913480774243,-0.0567039664025139,0.306196512623324,0.159695067117173,NA
"ENSG00000156026.15",905.791855582762,0.148950040940848,0.160095159797272,0.273906378432337,0.463583573310137
"ENSG00000266719.1",1.56778500884356,-0.002461271647607,0.296417786237569,0.96091703185902,NA
"ENSG00000280166.1",20.0587421758569,0.0216317843172359,0.259700570517002,0.869853513077848,NA
"ENSG00000279502.1",18.5863482111817,-0.0361704502516135,0.272477822255275,0.758658330990574,NA
"ENSG00000272627.1",16.8835451197754,0.117866517291688,0.298101517426114,0.336630258553748,NA
"ENSG00000138315.13",7.82358168288206,-0.0397767210762146,0.278505009762623,0.717306497159491,NA
"ENSG00000215086.2",27.0162636300496,-0.0240002166994094,0.241923270838266,0.866008300882741,0.923519078057891
"ENSG00000138308.6",1.81729132739615,-0.00104187504237505,0.294471160645846,0.985381910090209,NA
"ENSG00000213700.3",41.1823395411045,0.0909126888583117,0.242062292819172,0.547641162884809,0.703029901409143
"ENSG00000122884.13",3097.09285074217,0.324554690378405,0.248550140790731,0.0673702404539144,0.20197950226418
"ENSG00000232646.1",13.8691082808087,-0.0808187107303671,0.273807839447259,0.53358112535013,NA
"ENSG00000237768.2",10.0424853503557,0.000545619198681221,0.268750721333286,0.998309578874471,NA
"ENSG00000201047.1",10.1177595249002,0.106431498268028,0.301000554714825,0.332978699099269,NA
"ENSG00000272630.1",45.4394030074682,-0.150535810727046,0.265618449602711,0.333225889392978,0.521332121939978
"ENSG00000166321.14",178.157690872896,0.0789723720031683,0.178062233942682,0.585468056092515,0.732836044810288
"ENSG00000272599.2",31.8638998977116,0.0776710949093016,0.253234013812809,0.59152949539369,0.737540981431712
"ENSG00000221164.1",10.2650579851078,0.0511773904738813,0.272825149837562,0.675508205557098,NA
"ENSG00000122882.11",897.445126020176,-0.0817275152642158,0.161744357627417,0.547702505563437,0.703029901409143
"ENSG00000138286.15",694.6341642353,0.394871316965215,0.241071531205296,0.028576963482635,0.126814694207824
"ENSG00000213551.7",203.27327524139,-0.156843597987348,0.182840704629186,0.285428828398257,0.476077449784224
"ENSG00000199201.1",1.09062235251055,-0.0359579471190339,0.30041129289791,0.3889120504261,NA
"ENSG00000227382.1",11.0330140664914,-0.216223416253534,0.35174509385578,0.137546238193683,NA
"ENSG00000310418.1",12.9608003354218,0.176210619654417,0.324276929420546,0.199546926186089,NA
"ENSG00000236756.5",60.3862890898016,0.0784028238003432,0.213264848908149,0.607953017433293,0.75071274085784
"ENSG00000288559.1",45.5048433331033,0.252156859169271,0.297353228345943,0.148049190025187,0.319139324778485
"ENSG00000182180.14",1887.73115978003,0.152902689130751,0.204172726782718,0.3219253129238,0.511413899381294
"ENSG00000156042.19",148.942283818236,0.338745114489111,0.210163007859069,0.0400023773161918,0.151985308604222
"ENSG00000200356.1",2.26324370428275,-0.00401977071911275,0.293409622662401,0.945436856911159,NA
"ENSG00000233144.2",12.8738677209893,-0.0908717802294309,0.274088963927505,0.497221693432717,NA
"ENSG00000138279.16",4796.42833059266,0.382458426606099,0.301312693668207,0.0500219835837783,0.171229831973708
"ENSG00000229659.1",13.1867361428928,0.0648888108636045,0.270492867051434,0.617682524988073,NA
"ENSG00000166343.10",93.7361926193297,0.0746124254889239,0.209703156470711,0.623644331749122,0.761809429986644
"ENSG00000107758.16",1527.7784967462,0.0994936410627045,0.176900345017107,0.493885202261053,0.662242571051544
"ENSG00000221817.13",123.751739623983,-0.0959715572465052,0.18471687109993,0.512032545962207,0.676462235908088
"ENSG00000166348.20",1361.57604517004,-0.324757728723224,0.196737749982175,0.0394847742209352,0.150913785467913
"ENSG00000207327.1",2.3709085667192,0.0378977083546866,0.294887375919327,0.588951959907954,NA
"ENSG00000237139.1",6.83845177667591,-0.0782340191032183,0.289072351454454,0.475677140839586,NA
"ENSG00000300743.1",4.42230721587843,0.0589556342681657,0.295454539800994,0.478571997876405,NA
"ENSG00000268584.2",3.71905209722479,-0.0741008385397513,0.304033332880479,0.304468008301566,NA
"ENSG00000272791.1",1.09040936774363,-0.0677578498759924,0.307302839620026,0.163648760506835,NA
"ENSG00000177791.12",1.14586145456694,0.0596876552154731,0.305505731327918,0.174397633539444,NA
"ENSG00000166317.12",1.67372062324272,-0.110050170396943,0.323305657187249,0.0958972226866041,NA
"ENSG00000271848.3",8.81210022215762,-0.105223038811543,0.289842597364282,0.396340164008214,NA
"ENSG00000172650.15",12.9835152239652,-0.0641409546794462,0.271243124686921,0.615723782035564,NA
"ENSG00000242288.9",3.01442361049648,-0.00188487299911684,0.290957752490088,0.978690375657691,NA
"ENSG00000298969.1",25.9353567168957,-0.0863487360184741,0.266715160984966,0.531238514370209,0.691174638907187
"ENSG00000271816.1",22.028339548163,-0.159635385246388,0.310769455686936,0.241380599878573,0.43085320131575
"ENSG00000272140.2",42.0166380241766,0.0209872168718522,0.22743213122315,0.889132203305962,0.938857027768237
"ENSG00000252072.1",1.9371799180116,-0.00872496305951593,0.293083937190185,0.889830413415832,NA
"ENSG00000290737.1",33.4716755425757,0.494889884535903,0.378786938526733,0.0275376200454637,0.12473290170593
"ENSG00000242338.7",24.2072532035137,0.24638142947242,0.359272978727072,0.122827044642203,0.284577127686707
"ENSG00000291043.2",70.5983065893093,-0.112508654424177,0.231397565791113,0.467198164763279,0.641222242050573
"ENSG00000235316.1",43.8809542205735,-1.10800852960848,0.463191936223301,0.000930778228511219,0.0153028130933141
"ENSG00000270808.1",6.0037482939408,-0.143811631086868,0.329541432409001,0.156344338163567,NA
"ENSG00000279088.3",90.2763734368629,1.0945703355968,0.302108119664964,2.13129709144116e-05,0.00121748649455987
"ENSG00000288823.2",60.9108744187764,-0.0445863652714279,0.221233013907536,0.76582163743768,0.861392813711438
"ENSG00000176986.16",2326.50545407941,-0.334336888805426,0.188870345026112,0.0301518029693015,0.130952273573937
"ENSG00000279689.1",2.51944189006519,0.138166132671731,0.339656912727161,0.0484888451244346,NA
"ENSG00000196968.11",773.778911988953,-0.105835030015811,0.166931784152874,0.451435459563655,0.627795753974476
"ENSG00000172586.8",172.929578315729,0.1805758465212,0.235801489770736,0.266484593359791,0.456104427797443
"ENSG00000214655.11",1294.63457531064,-0.548047105398927,0.248565605358243,0.00467319464288646,0.044705649231709
"ENSG00000272916.5",1.38034725205109,0.00204640278545198,0.29505630584231,0.978850066966128,NA
