"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061387","regulation of extent of cell growth","11/545","99/18805",0.111111111111111,3.83384301732926,4.8840028267138,0.000137901712029035,0.00455728838967529,0.0036215925020223,"DRAXIN/FN1/SEMA3F/SPP1/ABL1/ULK1/RGMA/MEGF8/CDH4/L1CAM/PLXNA3",11
"GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","12/545","116/18805",0.103448275862069,3.56944005061689,4.79564953797157,0.000138532678241988,0.00455728838967529,0.0036215925020223,"ARHGEF2/ERBB4/EPHA4/ENPP2/ABL1/LRP4/KITLG/GREM1/CSPG4/LRRK1/CSF3/TGFB1",12
"GO:0106106","cold-induced thermogenesis","14/545","152/18805",0.0921052631578947,3.17805408015451,4.65788855710263,0.000139412211980722,0.00455728838967529,0.0036215925020223,"PRDM16/ALPL/TRPM8/PPARGC1A/LAMA4/HSF1/ALDH1A1/NOTCH1/TLE3/FOXC2/KDM6B/NR1D1/SMARCA4/CNOT3",14
"GO:0071559","response to transforming growth factor beta","22/545","315/18805",0.0698412698412698,2.40984418232125,4.35944219758584,0.00013947530785673,0.00455728838967529,0.0036215925020223,"SKI/PRDM16/SELENON/MIR30A/ZYX/ZNF703/ENG/ABL1/ZMIZ1/PDE2A/BCL9L/PXN/COL4A2/LTBP2/PML/VASN/TGFB1I1/COL1A1/NFATC1/ZBTB7A/LTBP4/TGFB1",22
"GO:0033002","muscle cell proliferation","19/545","251/18805",0.0756972111553785,2.61190101977411,4.44149768879869,0.000140076653661599,0.00455728838967529,0.0036215925020223,"SKI/SELENON/NPR1/MEF2D/ERBB4/IGFBP5/PPARGC1A/JARID2/PPARD/GPER1/ABL1/NOTCH1/CX3CL1/NDRG4/FOXC2/NOTCH3/TGFB1/MMP9/PDGFB",19
"GO:0072175","epithelial tube formation","13/545","134/18805",0.0970149253731343,3.34745994796659,4.71128944561638,0.000142316445026888,0.00459866063862393,0.00365447026041118,"SKI/PIK3CD/PTCH1/ABL1/GATA3/PAX2/GREM1/RGMA/TSC2/RARA/TGFB1/CELSR1/PLXNB2",13
"GO:0071692","protein localization to extracellular region","25/545","383/18805",0.0652741514360313,2.25225764725609,4.2775754275794,0.000146311148402857,0.00468528171682069,0.00372330642360531,"ATP13A2/SCG2/PTPN23/CWH43/PPARD/GPER1/SLC25A22/TMEM132A/SYT7/LRP5/SIDT2/NR1H4/LTBP2/GPR68/DOC2B/NLGN2/SREBF1/NOS2/MYO18A/NR1D1/CAVIN1/RHBDF2/MIDN/RAB11B/TGFB1",25
"GO:0050708","regulation of protein secretion","20/545","273/18805",0.0732600732600733,2.52780858285445,4.39300916185583,0.000146969889643428,0.00468528171682069,0.00372330642360531,"ATP13A2/PTPN23/PPARD/GPER1/SLC25A22/TMEM132A/SYT7/LRP5/SIDT2/NR1H4/GPR68/DOC2B/NLGN2/SREBF1/NOS2/MYO18A/NR1D1/RHBDF2/MIDN/TGFB1",20
"GO:0022404","molting cycle process","11/545","100/18805",0.11,3.79550458715596,4.84232950837484,0.000150971354377239,0.00472166371966715,0.00375221852603355,"GLI2/IGFBP5/LRIG1/SOSTDC1/NOTCH1/LRP4/NUMA1/NGFR/SNAI1/LAMA5/COL6A1",11
"GO:0022405","hair cycle process","11/545","100/18805",0.11,3.79550458715596,4.84232950837484,0.000150971354377239,0.00472166371966715,0.00375221852603355,"GLI2/IGFBP5/LRIG1/SOSTDC1/NOTCH1/LRP4/NUMA1/NGFR/SNAI1/LAMA5/COL6A1",11
"GO:0048146","positive regulation of fibroblast proliferation","8/545","54/18805",0.148148148148148,5.11179068977234,5.22743507590055,0.000152087273496647,0.00472166371966715,0.00375221852603355,"FN1/CD74/ABL1/ZMIZ1/PML/NGFR/TGFB1/PDGFB",8
"GO:0050771","negative regulation of axonogenesis","8/545","54/18805",0.148148148148148,5.11179068977234,5.22743507590055,0.000152087273496647,0.00472166371966715,0.00375221852603355,"DRAXIN/EPHB2/SEMA3F/SPP1/LRP4/ULK1/RGMA/PLXNA3",8
"GO:0021952","central nervous system projection neuron axonogenesis","6/545","29/18805",0.206896551724138,7.13888010123379,5.71557065350816,0.000155106749529846,0.00476963011178233,0.00379033652761251,"DRAXIN/EPHB2/SZT2/CHRNB2/GLI2/EPHA4",6
"GO:0048771","tissue remodeling","16/545","192/18805",0.0833333333333333,2.87538226299694,4.51237532485005,0.000155640561542371,0.00476963011178233,0.00379033652761251,"IGFBP5/SPP1/PDK4/SYT7/LRP5/GREM1/PML/CSK/CSPG4/LRRK1/FOXC2/TGFB1/JAG1/COL6A1/RAC2/FLNA",16
"GO:0061180","mammary gland epithelium development","9/545","69/18805",0.130434782608696,4.50059832469087,5.03270382527917,0.000162869930480137,0.00493127484566048,0.00391879259757086,"IQGAP3/ERBB4/SOSTDC1/ZNF703/PTCH1/GATA3/LRP5/PML/TGFB1",9
"GO:0045765","regulation of angiogenesis","24/545","363/18805",0.0661157024793388,2.28129501857609,4.25864488536445,0.000162991610688146,0.00493127484566048,0.00391879259757086,"PIK3CD/HSPG2/ECM1/NPR1/CHI3L1/MIR30A/SERPINE1/DAB2IP/ENG/ABL1/TSPAN18/COL4A2/GREM1/PML/CTSH/CX3CL1/FOXC2/JUP/GRN/C3/PAK4/PRKD2/EPN1/ADM2",24
"GO:0009746","response to hexose","17/545","213/18805",0.07981220657277,2.75388723779989,4.44735093157586,0.000165371693000714,0.00497161735286958,0.00395085203931087,"SLC12A7/PPARD/GPER1/PAX2/LRP5/SIDT2/NR1H4/GPR68/SREBF1/NR1D1/COL1A1/RPTOR/RAB11B/ICAM1/SMARCA4/TGFB1/COL6A2",17
"GO:0030308","negative regulation of cell growth","15/545","174/18805",0.0862068965517241,2.97453337551408,4.52057840471311,0.000170871098920663,0.00510463974762987,0.00405656246759018,"DRAXIN/CDKN2C/NPR1/RGS4/SEMA3F/SPP1/SLIT3/PPARD/ULK1/GREM1/PML/RGMA/SMARCA4/TGFB1/PLXNA3",15
"GO:0048568","embryonic organ development","28/545","457/18805",0.0612691466083151,2.1140666091181,4.1653152639534,0.000174176200841363,0.00517085596247796,0.00410918326458636,"ECE1/EPHB2/CCN1/NES/GLI2/LRIG1/PCDH12/RARRES2/PTCH1/WHRN/ENG/NOTCH1/GATA3/PAX2/KCNQ1/NECTIN1/KITLG/PKD1/NDRG4/FOXC2/ZFPM1/RARA/TGFB1/MEGF8/PPP1R13L/EPN1/SNAI1/PDGFB",28
"GO:0048640","negative regulation of developmental growth","11/545","102/18805",0.107843137254902,3.72108292858428,4.76057281677501,0.000180289075831752,0.00528625376667175,0.00420088775784707,"DRAXIN/RGS4/SEMA3F/SPP1/STC2/JARID2/PTCH1/ULK1/RGMA/RAI1/PLXNA3",11
"GO:0051099","positive regulation of binding","11/545","102/18805",0.107843137254902,3.72108292858428,4.76057281677501,0.000180289075831752,0.00528625376667175,0.00420088775784707,"SKI/EPHA4/ZNF618/ABL1/GATA3/LRP1/RIPOR1/RARA/MED25/MMP9/H1-0",11
"GO:0150077","regulation of neuroinflammatory response","7/545","42/18805",0.166666666666667,5.75076452599388,5.32488210350213,0.000184754681067119,0.00535112643334643,0.0042524408620455,"TNFRSF1B/IL33/DAGLA/CX3CL1/NR1D1/GRN/MMP9",7
"GO:2000008","regulation of protein localization to cell surface","7/545","42/18805",0.166666666666667,5.75076452599388,5.32488210350213,0.000184754681067119,0.00535112643334643,0.0042524408620455,"EPHB2/ERBB4/ABCA2/MAP1A/TAX1BP3/RAB11B/GPM6B",7
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","20/545","278/18805",0.0719424460431655,2.48234439970959,4.30171813099989,0.000187315182092869,0.00539240675721896,0.00428524556928248,"SELP/CHI3L1/ERBB4/FN1/IGFBP5/ERFE/PPARD/PKHD1/GPER1/DAB2IP/ENG/GATA3/UNC5B/TSC2/CX3CL1/CSF3/PIP5K1C/TGFB1/RASD2/PDGFB",20
"GO:0001843","neural tube closure","10/545","86/18805",0.116279069767442,4.01216129720504,4.83681095316316,0.000188972552984041,0.00540734714863974,0.00429711842105753,"SKI/PTCH1/ABL1/PAX2/RGMA/TSC2/RARA/TGFB1/CELSR1/PLXNB2",10
"GO:0032754","positive regulation of interleukin-5 production","4/545","11/18805",0.363636363636364,12.5471226021685,6.61810257539369,0.000195774703907043,0.00551488420463941,0.00438257612362037,"IL1RL1/IL33/GATA3/RARA",4
"GO:0021915","neural tube development","14/545","157/18805",0.089171974522293,3.0768421667738,4.51450537643651,0.000196199398351566,0.00551488420463941,0.00438257612362037,"SKI/PLXNA2/GLI2/PTCH1/ABL1/NOTCH1/PAX2/RGMA/TSC2/PKD1/RARA/TGFB1/CELSR1/PLXNB2",14
"GO:0150115","cell-substrate junction organization","11/545","103/18805",0.106796116504854,3.68495590986016,4.72046443906455,0.000196671373772589,0.00551488420463941,0.00438257612362037,"SLC9A1/FN1/TNS1/IQSEC1/PLEC/TLN1/ABL1/GREM1/ITGB4/CAMSAP3/GPM6B",11
"GO:1902895","positive regulation of miRNA transcription","8/545","56/18805",0.142857142857143,4.92922673656619,5.08727289899071,0.00019737480311341,0.00551488420463941,0.00438257612362037,"GATA3/SREBF1/NGFR/SMARCA4/NOTCH3/TGFB1/PDGFB/MRTFA",8
"GO:0001934","positive regulation of protein phosphorylation","26/545","414/18805",0.0628019323671498,2.16695474892523,4.14786391929762,0.000200393752336825,0.00556649312046736,0.00442358877119024,"CCN1/ARHGEF2/CHI3L1/ERBB4/EPHA4/SNCA/CD74/GPER1/RARRES2/ENPP2/DAB2IP/ABL1/LRP4/TNKS1BP1/KITLG/GREM1/CSPG4/LRRK1/PLK1/CSF3/CARD14/RPTOR/C3/TGFB1/MMP9/PDGFB",26
"GO:0001838","embryonic epithelial tube formation","12/545","121/18805",0.0991735537190083,3.42194252786413,4.6173689150486,0.000206869898093841,0.00571297683689386,0.00453999666196152,"SKI/PTCH1/ABL1/GATA3/PAX2/GREM1/RGMA/TSC2/RARA/TGFB1/CELSR1/PLXNB2",12
"GO:0060606","tube closure","10/545","87/18805",0.114942528735632,3.96604450068544,4.79049678746726,0.000208077142483527,0.00571310073292921,0.00454009511984136,"SKI/PTCH1/ABL1/PAX2/RGMA/TSC2/RARA/TGFB1/CELSR1/PLXNB2",10
"GO:0050679","positive regulation of epithelial cell proliferation","17/545","218/18805",0.0779816513761468,2.6907246864742,4.33779952657527,0.000218178244696116,0.00595601530061237,0.00473313481839246,"PIK3CD/HSPG2/ECM1/IQGAP3/ITGA4/SCG2/PKHD1/ZNF703/NOTCH1/PAX2/GRN/RPTOR/TGFB1/PRKD2/ZNF580/PDGFB/PLXNB3",17
"GO:0050673","epithelial cell proliferation","29/545","488/18805",0.0594262295081967,2.05047751541585,4.06202400159154,0.000224740517175369,0.00610009975190288,0.00484763605768947,"PIK3CD/HSPG2/ECM1/IQGAP3/ITGA4/IGFBP5/SCG2/PPARD/PKHD1/ZNF703/EPPK1/PTCH1/DAB2IP/ENG/NOTCH1/GATA3/PAX2/SIDT2/NR1D1/GRN/NGFR/RPTOR/TGFB1/PRKD2/ZNF580/JAG1/LAMA5/PDGFB/PLXNB3",29
"GO:0030324","lung development","16/545","199/18805",0.0804020100502513,2.77423816329353,4.34695287675525,0.000234699228614596,0.00630368110027601,0.005009418376862,"SELENON/CHI3L1/GLI2/IGFBP5/RXFP1/AGR2/NOTCH1/DLG5/CTSH/PKD1/ABCA3/SREBF1/TGFB1/LAMA5/COL6A1/CELSR1",16
"GO:0009306","protein secretion","24/545","372/18805",0.0645161290322581,2.22610239715892,4.126417681397,0.000234895064157653,0.00630368110027601,0.005009418376862,"ATP13A2/SCG2/PTPN23/PPARD/GPER1/SLC25A22/TMEM132A/SYT7/LRP5/SIDT2/NR1H4/LTBP2/GPR68/DOC2B/NLGN2/SREBF1/NOS2/MYO18A/NR1D1/CAVIN1/RHBDF2/MIDN/RAB11B/TGFB1",24
"GO:0007272","ensheathment of neurons","14/545","160/18805",0.0875,3.01915137614679,4.43119296426262,0.000239055098681548,0.00634364088680085,0.00504117367757736,"SKI/TNFRSF1B/CDK18/PPARD/PLEC/ABCA2/RARA/CNTNAP1/ITGB4/TGFB1/KLK6/COL6A1/GPM6B/ABCD1",14
"GO:0008366","axon ensheathment","14/545","160/18805",0.0875,3.01915137614679,4.43119296426262,0.000239055098681548,0.00634364088680085,0.00504117367757736,"SKI/TNFRSF1B/CDK18/PPARD/PLEC/ABCA2/RARA/CNTNAP1/ITGB4/TGFB1/KLK6/COL6A1/GPM6B/ABCD1",14
"GO:0034284","response to monosaccharide","17/545","220/18805",0.0772727272727273,2.6662635529608,4.29483751889009,0.000243094347579515,0.00641498972779277,0.00509787327731077,"SLC12A7/PPARD/GPER1/PAX2/LRP5/SIDT2/NR1H4/GPR68/SREBF1/NR1D1/COL1A1/RPTOR/RAB11B/ICAM1/SMARCA4/TGFB1/COL6A2",17
"GO:0031109","microtubule polymerization or depolymerization","13/545","142/18805",0.0915492957746479,3.1588706551234,4.46121396587422,0.000253916302465326,0.00666354937409004,0.00529539901506634,"ARHGEF2/SNCA/GOLGA2/ABL1/NUMA1/NCKAP5L/CCDC88C/MAP1A/WDR72/GIT1/KIF18B/CAMSAP3/MAP1S",13
"GO:0016358","dendrite development","18/545","242/18805",0.0743801652892562,2.5664568958981,4.23716167431978,0.000258325366606537,0.00674200819440137,0.00535774878340683,"EPHB2/CELSR2/CHRNB2/EPHA4/KIF1A/IQSEC1/DAB2IP/ABL1/DLG5/LRP4/FLRT1/MAP1A/MINK1/NLGN2/MAP1S/PAK4/SHANK1/SHANK3",18
"GO:0035592","establishment of protein localization to extracellular region","24/545","375/18805",0.064,2.20829357798165,4.08317900167012,0.000264439300263552,0.00686386161886269,0.00545458343828069,"ATP13A2/SCG2/PTPN23/PPARD/GPER1/SLC25A22/TMEM132A/SYT7/LRP5/SIDT2/NR1H4/LTBP2/GPR68/DOC2B/NLGN2/SREBF1/NOS2/MYO18A/NR1D1/CAVIN1/RHBDF2/MIDN/RAB11B/TGFB1",24
"GO:0048679","regulation of axon regeneration","6/545","32/18805",0.1875,6.46961009174312,5.34979946615173,0.000274865759557738,0.00705736409675273,0.00560835626613967,"PTPRF/EPHA4/SPP1/RGMA/GRN/FLNA",6
"GO:0099601","regulation of neurotransmitter receptor activity","6/545","32/18805",0.1875,6.46961009174312,5.34979946615173,0.000274865759557738,0.00705736409675273,0.00560835626613967,"EPHB2/SLC6A9/MINK1/NLGN2/SHANK1/CACNG8",6
"GO:0071260","cellular response to mechanical stimulus","9/545","74/18805",0.121621621621622,4.19650384329283,4.7597439955584,0.000279494978845292,0.00712537206044124,0.00566240093268527,"SLC9A1/PLEC/IL33/ENG/PDE2A/LTBR/PIEZO1/COL1A1/TGFB1",9
"GO:0001952","regulation of cell-matrix adhesion","12/545","125/18805",0.096,3.31244036697248,4.4813627341624,0.000280514647432108,0.00712537206044124,0.00566240093268527,"SLC9A1/PKHD1/SERPINE1/TLN1/ABL1/GREM1/CX3CL1/MINK1/JUP/CAMSAP3/JAG1/GPM6B",12
"GO:0030323","respiratory tube development","16/545","203/18805",0.0788177339901478,2.71957337189859,4.25561073797061,0.000293938657804795,0.00742664162006797,0.00590181426029113,"SELENON/CHI3L1/GLI2/IGFBP5/RXFP1/AGR2/NOTCH1/DLG5/CTSH/PKD1/ABCA3/SREBF1/TGFB1/LAMA5/COL6A1/CELSR1",16
"GO:0023061","signal release","29/545","497/18805",0.0583501006036217,2.01334613183689,3.95538299718549,0.000304345391262896,0.00764889210845903,0.00607843259854495,"CHRNB2/DYSF/PTPN23/SPP1/SNCA/PPARD/GPER1/GATA3/SLC25A22/KCNQ1/TMEM132A/SYT7/LRP5/SIDT2/NR1H4/GPR68/DOC2B/NLGN2/SREBF1/NOS2/GIT1/NR1D1/WNK4/MIDN/PIP5K1C/RAB11B/LTBP4/GRIK5/PRKCG",29
"GO:0071496","cellular response to external stimulus","9/545","75/18805",0.12,4.1405504587156,4.70804390635186,0.000309592593646831,0.00773981484117078,0.00615068720674536,"SLC9A1/PLEC/IL33/ENG/PDE2A/LTBR/PIEZO1/COL1A1/TGFB1",9
"GO:0014020","primary neural tube formation","10/545","92/18805",0.108695652173913,3.75049860390905,4.56884704975545,0.000329676185119006,0.00816316078560136,0.00648711237167124,"SKI/PTCH1/ABL1/PAX2/RGMA/TSC2/RARA/TGFB1/CELSR1/PLXNB2",10
"GO:0060443","mammary gland morphogenesis","7/545","46/18805",0.152173913043478,5.25069804547268,4.98663194971778,0.000331682111920224,0.00816316078560136,0.00648711237167124,"IGFBP5/RXFP1/SOSTDC1/PTCH1/LRP5/PML/TGFB1",7
"GO:0060563","neuroepithelial cell differentiation","7/545","46/18805",0.152173913043478,5.25069804547268,4.98663194971778,0.000331682111920224,0.00816316078560136,0.00648711237167124,"SERPINE1/ABL1/NOTCH1/DLG5/RPTOR/TGFB1/JAG1",7
"GO:0010586","miRNA metabolic process","11/545","110/18805",0.1,3.45045871559633,4.45301321236877,0.000350578209862326,0.00853972562485153,0.00678636146054683,"PPARD/GATA3/NCOR2/SREBF1/RARA/NGFR/SMARCA4/NOTCH3/TGFB1/PDGFB/MRTFA",11
"GO:0048144","fibroblast proliferation","11/545","110/18805",0.1,3.45045871559633,4.45301321236877,0.000350578209862326,0.00853972562485153,0.00678636146054683,"SKI/FN1/CD74/DAB2IP/ABL1/ZMIZ1/PML/NGFR/TGFB1/MED25/PDGFB",11
"GO:1901888","regulation of cell junction assembly","19/545","270/18805",0.0703703703703704,2.42810057764186,4.08335715423321,0.000355142678755275,0.00860677410248752,0.00683964364133413,"AGRN/EPHB2/SLC9A1/CHRNB2/SNCA/TLN1/ABL1/DLG5/LRP4/FLRT1/NECTIN1/GREM1/NLGN2/CAMSAP3/LRFN3/SNAI1/ZDHHC8/GPM6B/SRPX2",19
"GO:0031102","neuron projection regeneration","8/545","61/18805",0.131147540983607,4.52519175815912,4.76419480914209,0.000360537479277186,0.00867173447433333,0.00689126644320428,"PTPRF/EPHA4/SPP1/ULK1/RGMA/MAPK8IP3/GRN/FLNA",8
"GO:0031346","positive regulation of cell projection organization","23/545","360/18805",0.0638888888888889,2.20445973496432,3.98636620635237,0.000361474405456421,0.00867173447433333,0.00689126644320428,"AGRN/EPHB2/FN1/EPHA4/DPYSL3/TENM2/ENPP2/DAB2IP/ABL1/MARK2/RGMA/CX3CL1/NDRG4/GRN/MEGF8/MARK4/CDH4/RAC2/CDC42EP1/PLXNB2/PLXNB3/L1CAM/FLNA",23
"GO:0002791","regulation of peptide secretion","16/545","207/18805",0.0772946859903382,2.66702122944644,4.16644993318294,0.00036568731279642,0.00872871726524117,0.0069365496095634,"S100A8/CD74/PPARD/GPER1/SLC25A22/SYT7/LRP5/SIDT2/NR1H4/GPR68/DOC2B/NLGN2/SREBF1/NOS2/NR1D1/MIDN",16
"GO:0050807","regulation of synapse organization","21/545","315/18805",0.0666666666666667,2.30030581039755,4.02073370284086,0.000367909483118005,0.00873785022405261,0.00694380740242719,"AGRN/EPHB2/CHRNB2/EPHA4/KIF1A/SEMA3F/SNCA/DAB2IP/ABL1/ARHGAP22/DLG5/LRP4/FLRT1/NECTIN1/NLGN2/CNTNAP1/LRFN3/DLGAP4/ZDHHC8/SHANK3/SRPX2",21
"GO:0043542","endothelial cell migration","20/545","293/18805",0.068259385665529,2.35526192190876,4.0392744411693,0.000372455007263703,0.00878193205512459,0.00697883841544084,"PIK3CD/S100A8/SCG2/MIR30A/DAB2IP/ABL1/NOTCH1/GATA3/HDAC7/PXN/GREM1/FOXC2/JUP/GRN/TGFB1/PRKD2/ZNF580/MYH9/PDGFB/SRPX2",20
"GO:0003206","cardiac chamber morphogenesis","12/545","129/18805",0.0930232558139535,3.20972903776403,4.35075803627166,0.000375312043619009,0.00878193205512459,0.00697883841544084,"DHRS3/CCN1/SLIT3/ENG/NOTCH1/GATA3/FOXC2/ZFPM1/RARA/TGFB1/PPP1R13L/JAG1",12
"GO:0003231","cardiac ventricle development","12/545","129/18805",0.0930232558139535,3.20972903776403,4.35075803627166,0.000375312043619009,0.00878193205512459,0.00697883841544084,"CCN1/SLIT3/ENG/NOTCH1/GATA3/PDE2A/NPRL3/FOXC2/ZFPM1/TGFB1/PPP1R13L/JAG1",12
"GO:0003279","cardiac septum development","11/545","111/18805",0.0990990990990991,3.41937350194231,4.41658177255735,0.000379184533758679,0.00882905164389082,0.00701628347811467,"DHRS3/CCN1/SLIT3/ENG/NOTCH1/GATA3/PDE2A/NPRL3/ZFPM1/RARA/JAG1",11
"GO:0031069","hair follicle morphogenesis","6/545","34/18805",0.176470588235294,6.08904479222882,5.13103542293674,0.000388397065893438,0.00892360918787908,0.00709142660337604,"GLI2/IGFBP5/SOSTDC1/NOTCH1/NGFR/SNAI1",6
"GO:0070570","regulation of neuron projection regeneration","6/545","34/18805",0.176470588235294,6.08904479222882,5.13103542293674,0.000388397065893438,0.00892360918787908,0.00709142660337604,"PTPRF/EPHA4/SPP1/RGMA/GRN/FLNA",6
"GO:0003007","heart morphogenesis","19/545","272/18805",0.0698529411764706,2.41024689692391,4.04743355383609,0.000389305188844672,0.00892360918787908,0.00709142660337604,"DHRS3/CCN1/SLIT3/PTCH1/ENG/COL5A1/NOTCH1/GATA3/ZMIZ1/NDRG4/FOXC2/ZFPM1/RARA/TGFB1/MEGF8/PPP1R13L/JAG1/SNAI1/FLNA",19
"GO:1990778","protein localization to cell periphery","23/545","362/18805",0.06353591160221,2.19228039941203,3.95721723886569,0.00039076014970081,0.00892360918787908,0.00709142660337604,"EPHB2/ERBB4/PRKG2/SNCA/GPER1/AGR2/PTCH1/ABCA2/PACS1/NUMA1/LRP1/WDR72/CSK/PLK1/JUP/WNK4/RHBDF2/TGFB1/EHD2/MYADM/LAMA5/ZDHHC8/FLNA",23
"GO:0002274","myeloid leukocyte activation","18/545","251/18805",0.0717131474103586,2.47443254504916,4.06271145733447,0.000401833263982614,0.00913257418142305,0.00725748720544777,"PIK3CD/DYSF/IL1RL1/FN1/SNCA/CD74/HAVCR1/IL33/LTBR/MT1G/CX3CL1/MYO18A/NR1D1/WNK4/GRN/TICAM1/TGFB1/RAC2",18
"GO:0090087","regulation of peptide transport","16/545","209/18805",0.076555023923445,2.64149949519336,4.12265614629924,0.000406900914070162,0.009203711151587,0.00731401843536642,"S100A8/CD74/PPARD/GPER1/SLC25A22/SYT7/LRP5/SIDT2/NR1H4/GPR68/DOC2B/NLGN2/SREBF1/NOS2/NR1D1/MIDN",16
"GO:1990845","adaptive thermogenesis","14/545","169/18805",0.0828402366863905,2.85836816676619,4.19248719427018,0.000419157148831638,0.00943600216564113,0.00749861579301698,"PRDM16/ALPL/TRPM8/PPARGC1A/LAMA4/HSF1/ALDH1A1/NOTCH1/TLE3/FOXC2/KDM6B/NR1D1/SMARCA4/CNOT3",14
"GO:0042116","macrophage activation","11/545","113/18805",0.0973451327433628,3.35885361695218,4.34495529256608,0.000442301883570604,0.0099100657875489,0.00787534535493637,"DYSF/IL1RL1/SNCA/CD74/IL33/CX3CL1/MYO18A/NR1D1/WNK4/GRN/TICAM1",11
"GO:0043030","regulation of macrophage activation","8/545","63/18805",0.126984126984127,4.38153487694772,4.64460905815143,0.000450785571264018,0.010052729875606,0.00798871785793313,"IL1RL1/SNCA/CD74/IL33/CX3CL1/MYO18A/NR1D1/GRN",8
"GO:0034505","tooth mineralization","6/545","35/18805",0.171428571428571,5.91507208387942,5.0281099190473,0.000457401038685033,0.0101525931483827,0.0080680773473907,"ALPL/NECTIN1/WDR72/COL1A1/TGFB1/BCOR",6
"GO:0042327","positive regulation of phosphorylation","26/545","437/18805",0.0594965675057208,2.0529044989818,3.84743906532022,0.000459884780932172,0.0101602451601294,0.0080741582591078,"CCN1/ARHGEF2/CHI3L1/ERBB4/EPHA4/SNCA/CD74/GPER1/RARRES2/ENPP2/DAB2IP/ABL1/LRP4/TNKS1BP1/KITLG/GREM1/CSPG4/LRRK1/PLK1/CSF3/CARD14/RPTOR/C3/TGFB1/MMP9/PDGFB",26
"GO:0007044","cell-substrate junction assembly","10/545","96/18805",0.104166666666667,3.59422782874618,4.40241955206101,0.000465259557753026,0.0102314023116985,0.00813070552681457,"SLC9A1/FN1/TNS1/PLEC/TLN1/ABL1/GREM1/ITGB4/CAMSAP3/GPM6B",10
"GO:0050803","regulation of synapse structure or activity","21/545","321/18805",0.0654205607476635,2.25730944010975,3.92527147609883,0.000471929614996129,0.0103302565494544,0.00820926315486839,"AGRN/EPHB2/CHRNB2/EPHA4/KIF1A/SEMA3F/SNCA/DAB2IP/ABL1/ARHGAP22/DLG5/LRP4/FLRT1/NECTIN1/NLGN2/CNTNAP1/LRFN3/DLGAP4/ZDHHC8/SHANK3/SRPX2",21
"GO:0010595","positive regulation of endothelial cell migration","12/545","133/18805",0.0902255639097744,3.11319583362075,4.22515973791815,0.000495887541989305,0.0106977671485346,0.00850131700712353,"PIK3CD/MIR30A/ABL1/GATA3/HDAC7/FOXC2/GRN/TGFB1/PRKD2/ZNF580/PDGFB/SRPX2",12
"GO:0098773","skin epidermis development","12/545","133/18805",0.0902255639097744,3.11319583362075,4.22515973791815,0.000495887541989305,0.0106977671485346,0.00850131700712353,"GLI2/IGFBP5/SOSTDC1/PLEC/NOTCH1/LRP4/NUMA1/NGFR/LSR/SNAI1/LAMA5/COL6A1",12
"GO:0050769","positive regulation of neurogenesis","17/545","234/18805",0.0726495726495727,2.50674351133067,4.00684552402567,0.00049761774840691,0.0106977671485346,0.00850131700712353,"TNFRSF1B/EPHB2/FN1/EPHA4/GPER1/IL33/NOTCH1/CX3CL1/SLC7A5/WDR62/TGFB1/MEGF8/CDH4/PLXNB2/SHANK3/PLXNB3/L1CAM",17
"GO:0003205","cardiac chamber development","14/545","172/18805",0.0813953488372093,2.80851290804353,4.11639867846158,0.000500544013052402,0.0106977671485346,0.00850131700712353,"DHRS3/CCN1/SLIT3/ENG/NOTCH1/GATA3/PDE2A/NPRL3/FOXC2/ZFPM1/RARA/TGFB1/PPP1R13L/JAG1",14
"GO:0032970","regulation of actin filament-based process","24/545","392/18805",0.0612244897959184,2.11252574424265,3.84559737105622,0.000502232015604886,0.0106977671485346,0.00850131700712353,"SLC9A1/RGS4/ARAP3/SYNPO/SORBS3/ABL1/SPTBN2/LRP1/PXN/CX3CL1/CSF3/JUP/PLEKHG2/TGFB1/SHANK1/MYADM/MYH7B/MYH9/RAC2/CDC42EP1/CELSR1/SHANK3/GPM6B/FLNA",24
"GO:0050867","positive regulation of cell activation","24/545","392/18805",0.0612244897959184,2.11252574424265,3.84559737105622,0.000502232015604886,0.0106977671485346,0.00850131700712353,"EPHB2/VTCN1/CHRNB2/SELP/IL1RL1/GLI2/CD74/HAVCR1/IL33/ABL1/GATA3/ZMIZ1/KITLG/CD276/CSK/RARA/AP3D1/TICAM1/SMARCA4/BRD4/TGFB1/IL4I1/SOX12/FLNA",24
"GO:0001942","hair follicle development","10/545","97/18805",0.103092783505155,3.55717393360446,4.36219867138797,0.000505562121930452,0.0107206253534359,0.0085194819983205,"GLI2/IGFBP5/SOSTDC1/NOTCH1/LRP4/NUMA1/NGFR/SNAI1/LAMA5/COL6A1",10
"GO:0048863","stem cell differentiation","18/545","256/18805",0.0703125,2.42610378440367,3.96902514403262,0.00050812824541685,0.0107271518476891,0.00852466848217462,"SLC9A1/ERBB4/FN1/SEMA3F/TCOF1/JARID2/ABL1/NOTCH1/PAX2/KITLG/CCDC88C/GREM1/SHC4/SEMA4B/SETD1A/FOXC2/JAG1/LAMA5",18
