"pathway","NES","pval","padj","ES","size"
"REACTOME_GAMMA_CARBOXYLATION_HYPUSINYLATION_HYDROXYLATION_AND_ARYLSULFATASE_ACTIVATION",-1.56660824000489,0.008277938040888,0.043683138053999,-0.530404702556303,57
"REACTOME_METALLOPROTEASE_DUBS",-1.56566338085696,0.00818021646111251,0.043683138053999,-0.569085794163996,34
"REACTOME_GLYCOSPHINGOLIPID_METABOLISM",-1.56539373247818,0.00764411027568922,0.043683138053999,-0.535720076244559,52
"REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION",-1.56472623222793,0.00818021646111251,0.043683138053999,-0.568745160297021,34
"REACTOME_TRANSLESION_SYNTHESIS_BY_POLH",-1.56354650889806,0.013565125773739,0.0447004021833308,-0.631494541302494,19
"REACTOME_METABOLISM_OF_NUCLEOTIDES",-1.56331827088946,0.0108639420589757,0.043683138053999,-0.504503608122537,95
"REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS",-1.56256232907847,0.0176712328767123,0.0486110281684614,-0.696618422122566,12
"REACTOME_P38MAPK_EVENTS",-1.56213430894089,0.0166666666666667,0.0473770426658307,-0.684157176554663,13
"REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS",-1.56062737417598,0.017590027700831,0.0485694794724439,-0.711056648261814,11
"REACTOME_PKR_MEDIATED_SIGNALING",-1.56014343362162,0.00833122948750315,0.043683138053999,-0.51361042748975,74
"REACTOME_RHOF_GTPASE_CYCLE",-1.55994372664124,0.00836976889444097,0.043683138053999,-0.54939960682383,42
"REACTOME_RESPONSE_OF_EIF2AK1_HRI_TO_HEME_DEFICIENCY",-1.55963173662064,0.0176801500133941,0.0486110281684614,-0.661619599434908,15
"REACTOME_PI3K_AKT_SIGNALING_IN_CANCER",-1.55616948396645,0.0109261186264308,0.043683138053999,-0.500793616213046,98
"REACTOME_SIGNAL_AMPLIFICATION",-1.55553958800828,0.0115894039735099,0.043683138053999,-0.578245528481706,30
"REACTOME_CARGO_CONCENTRATION_IN_THE_ER",-1.5553685176336,0.0105303222532352,0.043683138053999,-0.574421281000739,31
"REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES",-1.55525798616212,0.0108681915834702,0.043683138053999,-0.571355344125913,32
"REACTOME_METABOLISM_OF_COFACTORS",-1.55523710457255,0.0114972225810619,0.043683138053999,-0.597581962503907,25
"REACTOME_LEISHMANIA_INFECTION",-1.55504551444146,0.0147776383660951,0.0455257463829999,-0.487180275330493,142
"REACTOME_GLUTATHIONE_CONJUGATION",-1.55224812896543,0.0109109363105811,0.043683138053999,-0.573268873943717,31
"REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES",-1.55205106313303,0.0125826131164209,0.043812821228732,-0.579041273846919,29
"REACTOME_VITAMIN_B5_PANTOTHENATE_METABOLISM",-1.55180270141807,0.0151156677181914,0.0456758470952365,-0.620669758282613,20
"REACTOME_RHOV_GTPASE_CYCLE",-1.55177065746232,0.00975975975975976,0.043683138053999,-0.556050669558697,37
"REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY",-1.55132777190429,0.0137769690668053,0.0448509236412742,-0.604308028807924,23
"REACTOME_CIRCADIAN_CLOCK",-1.55001514551617,0.00981502453756134,0.043683138053999,-0.515406633035987,68
"REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION",-1.54921325592318,0.0129639044229792,0.0440636646397848,-0.577982540960638,29
"REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK",-1.54874764694983,0.0117862755369303,0.043683138053999,-0.495214189436173,105
"REACTOME_DUAL_INCISION_IN_TC_NER",-1.54752661512601,0.00929298003265101,0.043683138053999,-0.51815750435165,63
"REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING",-1.54662505157603,0.009125,0.043683138053999,-0.530449198661881,51
"REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS",-1.54630043477139,0.0124808965868569,0.043683138053999,-0.574811029554534,30
"REACTOME_EPHRIN_SIGNALING",-1.54593306580363,0.0167259317792704,0.0473770426658307,-0.624380718269807,19
"REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX",-1.54554826797907,0.0124808965868569,0.043683138053999,-0.57453142427307,30
"REACTOME_NUCLEOTIDE_SALVAGE",-1.54392420174939,0.0157326745546743,0.0464073218734713,-0.606109065252223,22
"REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS",-1.54177491743254,0.0128629648497198,0.0440636646397848,-0.573128745037037,30
"REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION",-1.5404867399728,0.0183063347820361,0.0495956141061438,-0.622181023529195,19
"REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION",-1.53945915502476,0.0096624419626051,0.043683138053999,-0.517753521651345,60
"REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING",-1.53353141820331,0.0152810152810153,0.0458695086658212,-0.593068404732178,24
"REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS",-1.5330460459557,0.0127209426888056,0.043812821228732,-0.485772408301545,118
"REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM",-1.53287647578055,0.01075,0.043683138053999,-0.525733821133226,51
"REACTOME_HS_GAG_BIOSYNTHESIS",-1.5314925987823,0.0143784196462654,0.0452486052714334,-0.574678017909655,28
"REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",-1.53104464002068,0.0107379198401798,0.043683138053999,-0.526326120989115,50
"REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS",-1.53017525477662,0.0142206268120944,0.0452197302241442,-0.480123463148852,137
"REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES",-1.52983115765017,0.0100496120086503,0.043683138053999,-0.502253423325752,77
"REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS",-1.52823633550522,0.0107074569789675,0.043683138053999,-0.497567525119831,84
"REACTOME_INTERLEUKIN_12_SIGNALING",-1.52799896758533,0.0117632336378426,0.043683138053999,-0.539719197406139,41
"REACTOME_INTERFERON_GAMMA_SIGNALING",-1.52785378600124,0.0108737367276449,0.043683138053999,-0.495493898833809,88
"REACTOME_ELASTIC_FIBRE_FORMATION",-1.52785030002313,0.0118883744212239,0.043683138053999,-0.539666685107995,41
"REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT",-1.52703346088711,0.013126491646778,0.0442677257358791,-0.485884745690681,112
"REACTOME_REGULATION_OF_TP53_ACTIVITY",-1.52624877953575,0.0168442268931759,0.0474201604927453,-0.475915720588288,158
"REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION",-1.5233768472261,0.0132565613283342,0.0444747329538674,-0.482708553849412,118
"REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA",-1.52268711822213,0.0105474635861376,0.043683138053999,-0.510657491955179,62
"REACTOME_MEIOTIC_SYNAPSIS",-1.52221942924644,0.00998357133830406,0.043683138053999,-0.502356791436428,73
"REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER",-1.52118883617627,0.0114913814639021,0.043683138053999,-0.53314261521403,43
"REACTOME_AUTOPHAGY",-1.51799255967612,0.0162162162162162,0.0469798657718121,-0.474516085093604,151
"REACTOME_MAP2K_AND_MAPK_ACTIVATION",-1.51706469597212,0.0132483439570054,0.0444747329538674,-0.537574921172702,40
"REACTOME_RHOD_GTPASE_CYCLE",-1.51633437677015,0.0117794486215539,0.043683138053999,-0.518930637756898,52
"REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS",-1.51594847938741,0.0105580693815988,0.043683138053999,-0.515902043805606,55
"REACTOME_SIGNALING_BY_PDGF",-1.51509526044485,0.0106837606837607,0.043683138053999,-0.515611679454664,55
"REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES",-1.51256135868835,0.0160124698880544,0.0469143631335531,-0.473161682803012,149
"REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES",-1.51242703564697,0.0118616556374079,0.043683138053999,-0.519925960447754,50
"REACTOME_GPER1_SIGNALING",-1.51232529440274,0.013623297087864,0.0447004021833308,-0.535895504710222,40
"REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES",-1.51125621077515,0.0146543086172345,0.0455257463829999,-0.539609484273794,38
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION",-1.50833111172397,0.0171276325805633,0.0476995358964075,-0.557049650643538,31
"REACTOME_SIGNALING_BY_TGFBR3",-1.50717841818721,0.0136198925402974,0.0447004021833308,-0.526048788042381,44
"REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY",-1.50659350016714,0.0179572083545593,0.0489570206719039,-0.56005064829415,30
"REACTOME_SIGNALING_BY_PTK6",-1.50628594295727,0.0118001506402209,0.043683138053999,-0.514312995119171,53
"REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION",-1.50597359185977,0.0112002036400662,0.043683138053999,-0.493603507143944,78
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION",-1.50573095742567,0.0119301770689439,0.043683138053999,-0.507567115485439,59
"REACTOME_SEMAPHORIN_INTERACTIONS",-1.50527594624355,0.012054244098443,0.043683138053999,-0.50481837680921,62
"REACTOME_PERK_REGULATES_GENE_EXPRESSION",-1.50486924690249,0.0171869076203715,0.0477618999321484,-0.552844025929245,32
"REACTOME_FATTY_ACID_METABOLISM",-1.49816922863934,0.0170653442240373,0.0476284930390697,-0.466058117225299,164
"REACTOME_SIGNALING_BY_NOTCH3",-1.4979689347189,0.0163504742885671,0.0472630897403894,-0.519530498595268,46
"REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY",-1.49722341942901,0.0147407870081199,0.0455257463829999,-0.527310020171582,42
"REACTOME_SIGNALING_BY_SCF_KIT",-1.49597032511557,0.0157677387060443,0.0464073218734713,-0.528406052846164,41
"REACTOME_MITOTIC_SPINDLE_CHECKPOINT",-1.49527843585071,0.0136135342320909,0.0447004021833308,-0.476483977984001,110
"REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS",-1.49333832906888,0.0116711555726561,0.043683138053999,-0.484032204868267,89
"REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS",-1.49106915530695,0.0125892277741726,0.043812821228732,-0.480414679926969,97
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES",-1.48482203630649,0.0161189553917281,0.0469798657718121,-0.518245765220764,44
"REACTOME_ADIPOGENESIS",-1.48475217339376,0.0130770236694128,0.0442160460884847,-0.475511917989017,103
"REACTOME_SIGNALING_BY_ERBB2",-1.4822654115491,0.0153577225621176,0.0459312949606058,-0.509557320501402,50
"REACTOME_RHO_GTPASES_ACTIVATE_FORMINS",-1.47928903872959,0.0150490128399834,0.0456758470952365,-0.464156882720387,137
"REACTOME_IRON_UPTAKE_AND_TRANSPORT",-1.47722477006511,0.0147058823529412,0.0455257463829999,-0.502723732632935,55
"REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY",-1.47660457057084,0.016887665749312,0.0474393213565272,-0.509408383183648,49
"REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",-1.47583718206476,0.0139679255043973,0.0451003782230617,-0.476272296702222,95
"REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER",-1.47408502745072,0.0153016430452778,0.0458695086658212,-0.499079227698469,57
"REACTOME_RHOG_GTPASE_CYCLE",-1.47004961707391,0.0138853824791719,0.0449539257763191,-0.483950895786413,74
"REACTOME_BACTERIAL_INFECTION_PATHWAYS",-1.46689367006706,0.0150678051230537,0.0456758470952365,-0.486685255292993,69
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION",-1.46518824684949,0.0138189332300142,0.0448509236412742,-0.474248173986026,92
"REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS",-1.46404039750729,0.014800261951539,0.0455257463829999,-0.468735503484535,104
"REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT",-1.46223399724564,0.0164531524742527,0.0473770426658307,-0.486830599156417,67
"REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS",-1.46174985575324,0.0167001506780512,0.0473770426658307,-0.488427341420725,64
"REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS",-1.46035734537608,0.0144077521356624,0.0452486052714334,-0.477506140511221,80
"REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA",-1.45605650108645,0.0149510452500662,0.0455792732605508,-0.463594298197671,111
"REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS",-1.45546660914142,0.0151312265666845,0.0456758470952365,-0.461190009126145,118
"REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT",-1.45069417794821,0.0175712058948562,0.0485694794724439,-0.453808299760975,149
"REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE",-1.44724978237492,0.0160632330443651,0.0469568550619703,-0.473614253043893,79
"REACTOME_TRNA_PROCESSING",-1.44326507037629,0.0167017359284587,0.0473770426658307,-0.460325893729114,108
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",-1.43898264272536,0.015751211631664,0.0464073218734713,-0.455039011898655,121
"REACTOME_SIGNALING_BY_HEDGEHOG",-1.4362390235731,0.0179271708683473,0.0489570206719039,-0.449879118124931,144
"REACTOME_MEIOTIC_RECOMBINATION",-1.4334325319338,0.0182397959183673,0.0495956141061438,-0.467407905629442,83
"REACTOME_GENE_SILENCING_BY_RNA",-1.43188520284978,0.0170002741979709,0.0476284930390697,-0.450041675004189,132
"REACTOME_HEDGEHOG_OFF_STATE",-1.42934270870103,0.0182798527091005,0.0495956141061438,-0.455885390239818,108
"REACTOME_HOMOLOGY_DIRECTED_REPAIR",-1.42106826934759,0.0178102995996134,0.0488651228421597,-0.445888937701921,137
"REACTOME_RHOA_GTPASE_CYCLE",-1.40988574415616,0.0184715172024817,0.0499386529795694,-0.441114058891897,147
