"pathway","NES","pval","padj","ES","size"
"REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION",-1.60008015487699,0.000159770604849528,0.00123893972024035,-0.448917815948892,176
"REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF",-1.59963329070612,0.00471584038694075,0.0173988982936988,-0.511065693398068,55
"REACTOME_TRANSLOCATION_OF_SLC2A4_GLUT4_TO_THE_PLASMA_MEMBRANE",-1.59723269757513,0.00269826372595026,0.0113819267918749,-0.492585947971357,70
"REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS",-1.59722990567487,0.00133978470146384,0.00649820669811113,-0.469704870539644,104
"REACTOME_SIGNALING_BY_FGFR1",-1.59589142975209,0.00612895317479774,0.0212219100571205,-0.519753392213022,48
"REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY",-1.59527575053852,0.0156765676567657,0.0434714242302175,-0.636142847980097,17
"REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST",-1.59444374225956,0.014533258803801,0.041092947927778,-0.662380329643377,14
"REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS",-1.59165935044502,0.0109231384041561,0.032896428449726,-0.586288253674623,25
"REACTOME_INTERLEUKIN_10_SIGNALING",-1.59123337419433,0.00778458397141399,0.0253930383954184,-0.546389972713832,36
"REACTOME_TRIGLYCERIDE_METABOLISM",-1.58954373555306,0.00867875647668394,0.0275694792580752,-0.560706074991655,31
"REACTOME_P38MAPK_EVENTS",-1.5895271680692,0.0170019835647492,0.0460618592392264,-0.672879353663359,13
"REACTOME_RSV_HOST_INTERACTIONS",-1.58843444880998,0.00195290063182079,0.00893641808554037,-0.478649083346514,85
"REACTOME_REGULATION_OF_KIT_SIGNALING",-1.58836536864211,0.0175414364640884,0.0471289631140964,-0.640681993122175,16
"REACTOME_CTLA4_INHIBITORY_SIGNALING",-1.5866093641956,0.015443487768211,0.0431264153456774,-0.617547760143756,19
"REACTOME_SIGNALLING_TO_ERKS",-1.58548715217621,0.00898357289527721,0.0279656896619807,-0.55228273010454,33
"REACTOME_TRIGLYCERIDE_CATABOLISM",-1.58432442561534,0.015853491868252,0.0435886878330921,-0.616658405313166,19
"REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE",-1.58378287193858,0.00302536653479172,0.012413510640152,-0.481991388793412,79
"REACTOME_TAK1_DEPENDENT_IKK_AND_NF_KAPPA_B_ACTIVATION",-1.58084095284802,0.00811789684026477,0.0261509363386639,-0.527094951308143,42
"REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS",-1.57970247147366,0.00374312785121067,0.0144266385932078,-0.486143643809997,71
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION",-1.57923325618592,0.00773006134969325,0.0252788622420524,-0.516002776470277,47
"REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS",-1.57903307211749,0.0145965671036627,0.0411820357281986,-0.601768468871119,21
"REACTOME_PYROPTOSIS",-1.57570137643653,0.0130544824830159,0.0376515697450012,-0.580410128615382,25
"REACTOME_PENTOSE_PHOSPHATE_PATHWAY",-1.57243407195137,0.0180268306316378,0.0480042888773924,-0.653236844497004,14
"REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS",-1.57180454906766,0.0103889522361586,0.0315814393094493,-0.536563265355479,37
"REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE",-1.57167114512302,0.000116325513110691,0.000959500251454424,-0.432685223280466,231
"REACTOME_SIGNALING_BY_EGFR",-1.57118160366739,0.0071645415907711,0.0237291083377201,-0.504735174264966,53
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL",-1.57101703433852,0.00113870935711301,0.00573785454265117,-0.454578761512163,121
"REACTOME_PHOSPHORYLATION_OF_THE_APC_C",-1.57013814939775,0.0168914316850565,0.0458582893755728,-0.604803889785555,20
"REACTOME_SIGNALING_BY_INSULIN_RECEPTOR",-1.56911759689258,0.0042026616857343,0.0159602547889323,-0.48054199909719,74
"REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES",-1.56858632039136,0.000790591724352997,0.0042306457976741,-0.445663313390796,149
"REACTOME_NUCLEOTIDE_BIOSYNTHESIS",-1.56801583485539,0.0187255449972051,0.0494889403497564,-0.651401374692385,14
"REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX",-1.56764368162578,0.0122077922077922,0.0360013232918832,-0.556168563227166,30
"REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE",-1.5670498582163,0.0178449802479226,0.0477463831013632,-0.603614306232,20
"REACTOME_ONCOGENE_INDUCED_SENESCENCE",-1.56617166481168,0.0116786447638604,0.0347674596993085,-0.545554444681134,33
"REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1",-1.56463509951348,0.0164768921634293,0.0450159817545169,-0.584869779942279,23
"REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS",-1.56409495609469,0.0142533635273745,0.0405672654240657,-0.57613489980356,25
"REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION",-1.56153446536165,0.00645007166746297,0.0220391630853946,-0.492295875062125,60
"REACTOME_DEATH_RECEPTOR_SIGNALING",-1.56004972089283,0.00118272889502702,0.00586832919180074,-0.442776392961552,150
"REACTOME_SIGNALING_BY_BMP",-1.55970163311239,0.0143458804948671,0.0406518933060238,-0.561578568892693,28
"REACTOME_RHOD_GTPASE_CYCLE",-1.5593248722701,0.00888185910694732,0.0277826269166589,-0.502356578293106,52
"REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE",-1.5592740130809,0.00430532929951129,0.0162548147022365,-0.475583171158956,77
"REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES",-1.55870482167991,0.011531069827034,0.0344866868960946,-0.540373695875507,34
"REACTOME_EPH_EPHRIN_SIGNALING",-1.55700542916331,0.00331277130454649,0.0131596283416801,-0.465301280953801,91
"REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING",-1.55641055349872,0.011871330099566,0.0351793420570663,-0.536625790047374,35
"REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION",-1.55557952050498,0.0121626757886735,0.035960422708521,-0.531024565069084,37
"REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS",-1.55553610860895,0.00891984359726295,0.0278342107432663,-0.504139573367726,50
"REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY",-1.55451996432416,0.015452244571733,0.0431264153456774,-0.572607948384889,25
"REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING",-1.55391530301227,0.0125063808065339,0.0364769440190573,-0.533575875029874,36
"REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION",-1.55072878754574,0.00678248453117563,0.0227547084659908,-0.485833659603619,63
"REACTOME_METABOLISM_OF_NUCLEOTIDES",-1.5495284856545,0.00261512222853894,0.011213851940258,-0.460448632575434,95
"REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER",-1.54626426017889,0.0175835886505928,0.0471444043530386,-0.569566957003891,25
"REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS",-1.54613104590167,0.0162337662337662,0.0444455122044974,-0.548536311177708,30
"REACTOME_M_PHASE",-1.54569344275481,2.1166282994128e-06,3.42629205967446e-05,-0.415307297266338,409
"REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS",-1.54279172261496,0.00106622720512154,0.00544885673318673,-0.441917949718082,137
"REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION",-1.54119735380415,0.0158031088082902,0.0435886878330921,-0.543652055436134,31
"REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT",-1.54007958722825,0.00166995821055205,0.00777912188008957,-0.437564042735262,149
"REACTOME_CIRCADIAN_CLOCK",-1.53615634031176,0.00742574257425743,0.024469049958431,-0.475486166430969,68
"REACTOME_FOXO_MEDIATED_TRANSCRIPTION",-1.53535679107001,0.00874985017379839,0.0275694792580752,-0.485463467953942,59
"REACTOME_DISEASES_OF_METABOLISM",-1.53402769247066,0.000258134489574046,0.00173204230050979,-0.422349498891001,230
"REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA",-1.53400756886174,0.00881372081943783,0.0276362432473898,-0.481516057818599,62
"REACTOME_REGULATION_OF_TP53_ACTIVITY",-1.53307970428996,0.000907056804078863,0.00473644581162148,-0.433441116549224,158
"REACTOME_DNA_REPAIR",-1.53074030283548,1.94321152225816e-05,0.000216936113907268,-0.414495836599863,327
"REACTOME_PARASITE_INFECTION",-1.52955262759644,0.0112454655380895,0.0337103654440414,-0.4886756725764,55
"REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION",-1.52826870446824,0.0133742331288344,0.0384880708929789,-0.499350486452398,47
"REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES",-1.52776662703308,0.00663253432627414,0.0224259319909269,-0.465973325521921,77
"REACTOME_TRNA_PROCESSING",-1.52225018508537,0.00314642094617373,0.0126925552261164,-0.445630177712488,108
"REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS",-1.52023303797907,0.0167236792094261,0.0455940306867511,-0.518958418489864,37
"REACTOME_SIGNALING_BY_HEDGEHOG",-1.519854909299,0.00171138239311969,0.00794351325838708,-0.433134481609242,144
"REACTOME_SIGNALING_BY_ERBB2",-1.51974323444862,0.0140518084066471,0.0402590528464779,-0.49253932557603,50
"REACTOME_SPHINGOLIPID_DE_NOVO_BIOSYNTHESIS",-1.51740101613702,0.0171037628278221,0.0462408619249053,-0.5179916577765,37
"REACTOME_PKR_MEDIATED_SIGNALING",-1.51641545720435,0.00782162035956106,0.0254497446372652,-0.464401977716616,74
"REACTOME_SELECTIVE_AUTOPHAGY",-1.51634047851433,0.00631095811818703,0.0216782248356823,-0.456227569806932,86
"REACTOME_MITOTIC_G2_G2_M_PHASES",-1.51541309575896,0.0015488254831323,0.00726713406034903,-0.421751389620845,195
"REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS",-1.51202775778295,0.01001885902876,0.030745076877356,-0.468017651080696,68
"REACTOME_MAP2K_AND_MAPK_ACTIVATION",-1.51171512086036,0.0173825418818491,0.046799151220363,-0.508961216683041,40
"REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP",-1.51137925929012,0.017984263769202,0.0480042888773924,-0.503934551827271,42
"REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT",-1.51090700748732,0.00381550892155763,0.0145754691841213,-0.440948542457211,112
"REACTOME_PHOSPHOLIPID_METABOLISM",-1.50773863465833,0.00106873328975245,0.00544885673318673,-0.419256852637782,198
"REACTOME_SIGNALING_BY_PTK6",-1.50641532424171,0.0161505768063145,0.0443114342461383,-0.483929292082976,53
"REACTOME_GENE_SILENCING_BY_RNA",-1.50484714117173,0.00276243093922652,0.0116147664490206,-0.43233605091833,132
"REACTOME_COLLAGEN_FORMATION",-1.50029019167575,0.00873061458931649,0.0275694792580752,-0.452088234133526,85
"REACTOME_SIGNALING_BY_PDGF",-1.49999318888682,0.0155985489721886,0.0433478989677774,-0.479231748691871,55
"REACTOME_IRON_UPTAKE_AND_TRANSPORT",-1.49860731262481,0.0158403869407497,0.0435886878330921,-0.478788976078344,55
"REACTOME_RHOA_GTPASE_CYCLE",-1.49701521925725,0.00283126331411841,0.011827374167043,-0.425897766543843,147
"REACTOME_RAC2_GTPASE_CYCLE",-1.49565066595619,0.00791012266422103,0.0256732051382612,-0.448908484397873,88
"REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC",-1.49351544836316,0.0184506353861193,0.0488621121166144,-0.484039063309971,50
"REACTOME_SNRNP_ASSEMBLY",-1.4925223912934,0.0184197770237518,0.0488621121166144,-0.478083044470873,54
"REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA",-1.49246972724715,0.00013537749252104,0.00107554510929293,-0.406790732943398,280
"REACTOME_SIGNALING_BY_VEGF",-1.48597907271521,0.00654997176736307,0.0222973358342507,-0.436918961203275,105
"REACTOME_RHOG_GTPASE_CYCLE",-1.48549694193094,0.0126079850572029,0.0366906531439949,-0.454933187634836,74
"REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS",-1.48430948792537,0.0143125293289535,0.0406463278091992,-0.457760473663359,70
"REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION",-1.48297856488495,0.00536852701040152,0.0193116251025735,-0.430360258468398,118
"REACTOME_HEDGEHOG_OFF_STATE",-1.48271356593914,0.00707944712889089,0.0236285670925611,-0.434056054885038,108
"REACTOME_INTEGRATION_OF_ENERGY_METABOLISM",-1.48246477634581,0.00793111262179923,0.025676977113075,-0.4379307946059,100
"REACTOME_RAC3_GTPASE_CYCLE",-1.47833627395585,0.00970984692711903,0.030081942034974,-0.441791498647356,91
"REACTOME_ADIPOGENESIS",-1.47694345526091,0.00711703569814731,0.0236929594578426,-0.434856916811305,103
"REACTOME_MRNA_SPLICING",-1.47666004887942,0.0021841415649931,0.00976603005222375,-0.408761593934298,212
"REACTOME_SIGNALING_BY_MET",-1.47492809246974,0.0124505468931813,0.0364474425703315,-0.449857416697547,77
"REACTOME_BIOLOGICAL_OXIDATIONS",-1.47467752256603,0.00239938924637365,0.0105497950325537,-0.413252670296069,179
"REACTOME_FATTY_ACID_METABOLISM",-1.47423525723032,0.00218698742482231,0.00976603005222375,-0.415951387678259,164
"REACTOME_G_ALPHA_S_SIGNALLING_EVENTS",-1.47045059127855,0.00673325103804287,0.0226482080370533,-0.429141596250796,112
"REACTOME_FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS",-1.46770461678006,0.0137923041261011,0.0396031792534388,-0.445738909232544,80
"REACTOME_MEIOTIC_SYNAPSIS",-1.46748377577676,0.0158005617977528,0.0435886878330921,-0.450471225912887,73
"REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",-1.46372092349198,0.000724932578269734,0.00402913171184251,-0.399802131587145,270
"REACTOME_SEPARATION_OF_SISTER_CHROMATIDS",-1.4614085922162,0.0024994566398609,0.010753476241262,-0.407909709966744,186
"REACTOME_DISEASES_OF_GLYCOSYLATION",-1.45842035655316,0.0050705467372134,0.018393159733029,-0.418045901957953,135
"REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR",-1.45666053236092,0.00305476761946323,0.0124400127899525,-0.410360095699044,167
"REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION",-1.45604870482436,0.00115843060321782,0.00579463176361924,-0.39908434474282,249
"REACTOME_HOMOLOGY_DIRECTED_REPAIR",-1.45067167080568,0.00562603419746277,0.0198520825223822,-0.415531040956036,137
"REACTOME_INTERFERON_GAMMA_SIGNALING",-1.44833573115349,0.0155909664106385,0.0433478989677774,-0.43470725669469,88
"REACTOME_RHO_GTPASE_CYCLE",-1.44689353317232,2.86039638600078e-05,0.000298726880634759,-0.38774477236214,442
"REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS",-1.44333862987888,0.0153581661891117,0.0430494052270557,-0.432843192897391,89
"REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS",-1.44333573890345,0.00978430064487436,0.030168260321696,-0.417168068094562,122
"REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT",-1.4405453762528,0.0141053350017063,0.0403015952585119,-0.427092316675709,97
"REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION",-1.43456249349165,0.0168853394181403,0.0458582893755728,-0.428176379966198,92
"REACTOME_SPHINGOLIPID_METABOLISM",-1.43279675565981,0.0151824155903014,0.0426490850096319,-0.423258502816858,100
"REACTOME_CHROMATIN_MODIFYING_ENZYMES",-1.43030060187154,0.00316578790581899,0.0126925552261164,-0.391485684770866,262
"REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC",-1.41177155231945,0.00531914893617021,0.0191874592544302,-0.392907132506801,195
"REACTOME_CELL_JUNCTION_ORGANIZATION",-1.40855863788683,0.0180525781338147,0.0480042888773924,-0.414221428177295,104
"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX",-1.40769196142071,0.0146373918829009,0.0412074401920796,-0.40607423269059,125
"REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT",-1.39431657901127,0.0171802261139437,0.0463508183699106,-0.401507460581166,128
"REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT",-1.37514424752489,0.00844978875528112,0.0270853377180422,-0.380810792743476,210
"REACTOME_SUMOYLATION",-1.3598207506593,0.0141288990327138,0.0403015952585119,-0.37944938921718,187
"REACTOME_DIGESTION_AND_ABSORPTION",2.71822524894728,0.00597329585382994,0.0209631927661511,0.999798333969397,14
